bird_id,theme,head,eyes,body,tail,wingLeft,wingRight,feet,beak
4552,rmrkpink,var1,1f618,var1,var1,var1,var1,var1,1f618
4553,denim,2694-fe0f,1f32b,var4,var4,var4,var4,var4,var2
4554,bandicoot,var1,rasta,var1,1f98b,var1,var1,var1,rasta
4555,denim,1f9be,263a-fe0f,var2,var2,var2,var2,var2,263a-fe0f
4556,defaultyellow,var1,1f60e,var1,var1,var1,2600,var1,1f60e
4557,electrik,var0,1f618,var0,var0,var0,var0,var0,1f618
4558,retrosteel,1f32a-fe0f,1f609,var1,var1,var1,var1,var1,1f609
4559,defaultyellow,var4,rasta,var4,var4,var4,var4,var4,rasta
4560,chilipepper,var2,1f60e,var2,1f525,var2,var2,var2,1f60e
4561,sunset,var0,1f60f,var0,var0,2600,var0,var0,1f60f
4562,defaultyellow,var2,1f32b,var2,var2,goldtrim,var2,var2,var3
4563,defaultyellow,var0,1f609,var0,2600,var0,var0,var0,1f609
4564,nineties,var3,1f92f,var3,var3,var3,var3,var3,1f92f
4565,white,var2,1f618,var2,var2,var2,var2,var2,1f618
4566,nightwing,var2,1f62c,var2,var2,var2,var2,var2,1f62c
4567,lola,var2,263a-fe0f,var2,var2,var2,1f98b,var2,263a-fe0f
4568,nightwing,var4,1f92f,var4,1f916,var4,var4,var4,1f92f
4569,sunset,var0,rasta,var0,2694-fe0f,var0,var0,var0,rasta
4570,bandicoot,var4,1f60d,var4,1f9be,var4,var4,var4,1f60d
4571,pistachio,var2,1f92f,var2,var2,var2,var2,var2,1f92f
4572,chilipepper,1fa78,1f609,var3,var3,var3,1fa78,var3,1f609
4573,blue,var4,1f62c,var4,var4,var4,1f4a7,var4,1f62c
4574,spacepoptart,var1,263a-fe0f,var1,var1,var1,var1,var1,263a-fe0f
4575,mango,var1,263a-fe0f,var1,var1,var1,2600,var1,263a-fe0f
4576,spacepoptart,var0,1f60e,var0,var0,var0,polkadot,var0,1f60e
4577,lola,var2,1f60f,var2,var2,var2,1f98b,var2,1f60f
4578,steelgray,var4,1f32b,var4,var4,var4,var4,var4,var0
4579,chilipepper,var4,1f92f,var4,1f525,var4,var4,var4,1f92f
4580,duckeggblue,var3,1f609,var3,var3,1f916,var3,var3,1f609
4581,seafoam,var2,1f970,var2,var2,1f409,var2,var2,1f970
4582,icicle,var0,1f609,var0,var0,var0,var0,var0,1f609
4583,retrosteel,var2,1f60d,var2,var2,1f48e,var2,var2,1f60d
4584,spacepoptart,var1,263a-fe0f,var1,2694-fe0f,2694-fe0f,2694-fe0f,var1,263a-fe0f
4585,pistachio,var0,263a-fe0f,var0,var0,var0,var0,var0,263a-fe0f
4586,defaultyellow,var0,1f62c,var0,var0,1f30a,var0,var0,1f62c
4587,ube,var0,1f60e,var0,var0,var0,1f9be,var0,1f60e
4588,defaultyellow,var3,1f618,var3,2694-fe0f,var3,var3,var3,1f618
4589,streetlime,var0,1f618,var0,var0,var0,var0,var0,1f618
4590,defaultyellow,2600,1f60f,var2,var2,var2,var2,var2,1f60f
4591,red,var2,1f618,var2,1f525,var2,var2,var2,1f618
4592,defaultyellow,var0,1f32b,var0,var0,var0,var0,var0,var3
4593,denim,1f48e,263a-fe0f,var1,var1,var1,var1,var1,263a-fe0f
4594,defaultyellow,var3,1f609,var3,2694-fe0f,var3,var3,var3,1f609
4595,hymn,var3,1f60f,var3,var3,1f4a7,1f4a7,var3,1f60f
4596,sunset,polkadot,263a-fe0f,var0,var0,var0,var0,var0,263a-fe0f
4597,hymn,var4,1f618,var4,var4,1f30a,var4,var4,1f618
4598,defaultyellow,var1,1f970,var1,var1,var1,1f48e,var1,1f970
4599,ocean,var4,1f618,var4,var4,var4,var4,var4,1f618
4600,blue,1f30a,1f92f,var4,var4,var4,var4,var4,1f92f
4601,mango,var3,1f60d,var3,var3,var3,2600,var3,1f60d
4602,kusama,var3,1f618,var3,1f30b,var3,var3,var3,1f618
4603,denim,1f32a-fe0f,1f60e,var1,var1,var1,var1,var1,1f60e
4604,chilipepper,var0,1f618,var0,var0,var0,1f525,var0,1f618
4605,steelgray,var2,1f609,var2,cyberbird,var2,var2,var2,1f609
4606,sunset,var0,1f609,var0,var0,2600,var0,var0,1f609
4607,black,var0,1f609,var0,var0,2694-fe0f,var0,var0,1f609
4608,oddworldabe,var3,1f32b,var3,1f98b,var3,var3,var3,var0
4609,cheetos,var2,1f32b,var2,var2,1f30b,var2,var2,var0
4610,copper,var4,1f32b,var4,var4,var4,var4,var4,var0
4611,defaultyellow,var4,1f970,var4,var4,1f525,var4,var4,1f970
4612,rmrkpink,var3,1f618,var3,var3,var3,polkadot,var3,1f618
4613,defaultyellow,var3,1f32b,var3,var3,var3,var3,var3,var0
4614,defaultyellow,1f48e,1f60f,var3,var3,var3,var3,var3,1f60f
4615,ocean,var3,1f618,var3,var3,1f4a7,var3,var3,1f618
4616,red,var0,1f60e,var0,var0,1f525,1f525,var0,1f60e
4617,defaultyellow,var0,1f60f,var0,var0,1f4a7,var0,var0,1f60f
4618,electrik,var0,1f32b,var0,var0,var0,var0,var0,var4
4619,mango,var3,1f62c,var3,var3,var3,var3,var3,1f62c
4620,blue,var3,1f60e,var3,var3,var3,1f4a7,var3,1f60e
4621,punkblue,var1,263a-fe0f,var1,var1,goldtrim,var1,var1,263a-fe0f
4622,wine,var4,1f32b,var4,var4,var4,var4,var4,var1
4623,sunkissed,var0,1f60f,var0,polkadot,var0,var0,var0,1f60f
4624,lola,var0,rasta,var0,var0,var0,1f525,var0,rasta
4625,ube,var2,1f92f,var2,var2,var2,var2,var2,1f92f
4626,spacepoptart,var4,1f60d,var4,var4,var4,var4,var4,1f60d
4627,chocolate,var3,1f60d,var3,1f98b,var3,var3,var3,1f60d
4628,eggplant,var2,263a-fe0f,var2,var2,1f4a7,var2,var2,263a-fe0f
4629,pinegreen,var1,1f60e,var1,2694-fe0f,var1,var1,var1,1f60e
4630,defaultyellow,var0,1f62c,var0,var0,var0,polkadot,var0,1f62c
4631,defaultyellow,var0,1f618,var0,var0,var0,cyberbird,var0,1f618
4632,mango,var1,1f32b,var1,var1,var1,var1,var1,var0
4633,bandicoot,var0,1f609,var0,var0,1fa78,1fa78,var0,1f609
4634,icicle,var4,263a-fe0f,var4,var4,var4,var4,var4,263a-fe0f
4635,defaultyellow,var1,263a-fe0f,var1,1f916,var1,var1,var1,263a-fe0f
4636,chocolate,var0,1f609,var0,var0,var0,var0,var0,1f609
4637,seafoam,var2,1f32b,var2,var2,1f409,var2,var2,var2
4638,defaultyellow,var4,1f60d,var4,var4,1f525,var4,var4,1f60d
4639,ocean,var4,1f60f,var4,1f30a,var4,var4,var4,1f60f
4640,denim,var1,1f618,var1,var1,1f30b,var1,var1,1f618
4641,pistachio,var0,1f609,var0,var0,1f9be,1f9be,var0,1f609
4642,spacepoptart,var2,1f970,var2,var2,1f9be,var2,var2,1f970
4643,icicle,var2,1f32b,var2,var2,2694-fe0f,var2,var2,var2
4644,punkblue,var3,rasta,var3,var3,var3,var3,var3,rasta
4645,defaultyellow,var0,1f60f,var0,1f48e,var0,var0,var0,1f60f
4646,pumpkin,1f525,1f32b,var1,var1,var1,var1,var1,var1
4647,brushed,var3,1f970,var3,1f30b,var3,var3,var3,1f970
4648,seafoam,var1,1f618,var1,var1,var1,var1,var1,1f618
4649,oddworldabe,var4,1f60d,var4,var4,var4,var4,var4,1f60d
4650,bandicoot,var2,263a-fe0f,var2,var2,var2,var2,var2,263a-fe0f
4651,bandicoot,var4,1f32b,var4,var4,var4,var4,var4,var4
4652,red,1f9be,1f970,var3,var3,var3,var3,var3,1f970
4653,defaultyellow,var4,1f60d,var4,1f525,var4,var4,var4,1f60d
4654,rift,var1,1f60f,var1,cyberbird,var1,var1,var1,1f60f
4655,sakura,var3,1f60e,var3,var3,var3,var3,var3,1f60e
4656,duckeggblue,var4,1f32b,var4,1f916,var4,var4,var4,var2
4657,red,var1,rasta,var1,var1,cyberbird,var1,var1,rasta
4658,oddworldabe,var0,rasta,var0,var0,1f98b,var0,var0,rasta
4659,bandicoot,1fa78,1f618,var4,1fa78,var4,var4,var4,1f618
4660,pumpkin,var0,1f618,var0,var0,cyberbird,var0,var0,1f618
4661,defaultyellow,var4,1f60f,var4,var4,1f32a-fe0f,var4,var4,1f60f
4662,defaultyellow,var0,1f618,var0,var0,var0,2600,var0,1f618
4663,sunkissed,2600,263a-fe0f,var4,var4,var4,var4,var4,263a-fe0f
4664,copper,var1,1f618,var1,var1,var1,goldtrim,var1,1f618
4665,chocolate,var2,1f60e,var2,polkadot,var2,var2,var2,1f60e
4666,chilipepper,var4,var4,var4,1fa78,1fa78,var4,var4,1f9db-200d-2642-fe0f
4667,defaultyellow,var3,1f62c,var3,1f30a,var3,var3,var3,1f62c
4668,defaultyellow,var1,1f609,var1,var1,var1,var1,var1,1f609
4669,bandicoot,var2,1f60e,var2,1f525,var2,var2,var2,1f60e
4670,lola,goldtrim,1f609,var0,var0,var0,var0,var0,1f609
4671,grafitti,1f9be,1f609,var4,var4,var4,var4,var4,1f609
4672,hymn,var3,263a-fe0f,var3,var3,1f48e,var3,var3,263a-fe0f
4673,blue,1f32a-fe0f,1f60e,var4,var4,var4,var4,var4,1f60e
4674,chilipepper,var1,1f970,var1,var1,var1,var1,var1,1f970
4675,red,var0,rasta,var0,var0,var0,var0,var0,rasta
4676,mango,var2,1f60e,var2,var2,var2,var2,var2,1f60e
4677,defaultyellow,2694-fe0f,1f609,var4,var4,var4,var4,var4,1f609
4678,denim,var1,1f60d,var1,var1,1f48e,var1,var1,1f60d
4679,duckeggblue,var1,1f32b,var1,var1,polkadot,var1,var1,var0
4680,brushed,var1,1f60f,var1,var1,var1,goldtrim,var1,1f60f
4681,seafoam,var0,1f970,var0,var0,var0,1f409,var0,1f970
4682,defaultyellow,var2,1f92f,var2,2694-fe0f,var2,var2,var2,1f92f
4683,chocolate,var4,1f60e,var4,var4,1f30b,var4,var4,1f60e
4684,defaultyellow,var4,1f970,var4,var4,var4,1f32a-fe0f,var4,1f970
4685,steelgray,var3,1f609,var3,var3,var3,var3,var3,1f609
4686,blue,var3,1f609,var3,var3,var3,1f4a7,var3,1f609
4687,electrik,var0,1f618,var0,var0,1f9be,var0,var0,1f618
4688,defaultyellow,1f916,263a-fe0f,var0,var0,var0,var0,var0,263a-fe0f
4689,eggplant,var3,1f970,var3,var3,1f30b,var3,var3,1f970
4690,coral,var2,1f618,var2,var2,var2,2694-fe0f,var2,1f618
4691,mint,var2,1f618,var2,var2,var2,var2,var2,1f618
4692,blue,var1,1f32b,var1,var1,1f32a-fe0f,var1,var1,var4
4693,green,var1,263a-fe0f,var1,2694-fe0f,var1,var1,var1,263a-fe0f
4694,pinegreen,var0,1f60f,var0,var0,var0,var0,var0,1f60f
4695,hymn,1f30a,1f60f,var1,var1,var1,1f30a,var1,1f60f
4696,retrosteel,1f32a-fe0f,1f60d,var0,var0,var0,var0,var0,1f60d
4697,red,var1,1f62c,var1,1f525,var1,var1,var1,1f62c
4698,red,var0,1f970,var0,1f525,var0,var0,var0,1f970
4699,defaultyellow,1f525,263a-fe0f,var1,var1,var1,var1,var1,263a-fe0f
4700,puff,var0,1f62c,var0,var0,var0,var0,var0,1f62c
4701,gold,var3,263a-fe0f,var3,var3,var3,polkadot,var3,263a-fe0f
4702,retrosteel,var4,1f60d,var4,var4,var4,1f32a-fe0f,var4,1f60d
4703,nightwing,var3,1f60d,var3,var3,var3,1f916,var3,1f60d
4704,nightwing,1f916,1f60d,var0,var0,var0,var0,var0,1f60d
4705,puff,var1,263a-fe0f,var1,var1,2694-fe0f,var1,var1,263a-fe0f
4706,ocean,1f30a,1f92f,var2,var2,var2,1f30a,var2,1f92f
4707,lola,var1,1f60e,var1,1f9be,var1,var1,var1,1f60e
4708,nebula,goldtrim,1f618,var4,var4,var4,var4,var4,1f618
4709,retrosteel,var0,1f970,var0,var0,var0,1f30a,var0,1f970
4710,defaultyellow,var1,rasta,var1,var1,1f525,var1,var1,rasta
4711,defaultyellow,var0,1f60f,var0,var0,1f525,var0,var0,1f60f
4712,retrosteel,1f4a7,rasta,var3,var3,var3,var3,var3,rasta
4713,defaultyellow,var0,1f92f,var0,var0,1f30a,var0,var0,1f92f
4714,defaultyellow,var0,1f970,var0,var0,var0,var0,var0,1f970
4715,defaultyellow,var4,1f62c,var4,var4,var4,var4,var4,1f62c
4716,duckeggblue,var4,1f970,var4,var4,var4,var4,var4,1f970
4717,seafoam,var1,263a-fe0f,var1,var1,var1,var1,var1,263a-fe0f
4718,rmrkpink,var1,1f92f,var1,var1,var1,var1,var1,1f92f
4719,periwinkle,var2,1f32b,var2,var2,var2,var2,var2,var3
4720,defaultyellow,var3,1f60f,var3,var3,var3,var3,var3,1f60f
4721,seafoam,1f409,263a-fe0f,var2,var2,var2,var2,var2,263a-fe0f
4722,ocean,var0,1f60d,var0,1f48e,var0,var0,var0,1f60d
4723,duckeggblue,1f916,1f618,var4,var4,var4,var4,var4,1f618
4724,sakura,var1,1f618,var1,var1,var1,var1,var1,1f618
4725,denim,var0,rasta,var0,var0,var0,var0,var0,rasta
4726,ocean,var4,1f32b,var4,var4,var4,1f30a,var4,var4
4727,denim,var0,263a-fe0f,var0,var0,var0,var0,var0,263a-fe0f
4728,eggplant,1f4a7,1f60f,var4,1f4a7,var4,var4,var4,1f60f
4729,retrosteel,var3,1f32b,var3,1f32a-fe0f,var3,var3,var3,var1
4730,mango,var3,1f60d,var3,var3,2600,var3,var3,1f60d
4731,duckeggblue,var2,1f609,var2,var2,var2,var2,var2,1f609
4732,lola,var1,1f62c,var1,1fa78,1fa78,var1,var1,1f62c
4733,olive,var4,1f32b,var4,var4,var4,var4,var4,var1
4734,red,var2,1f60f,var2,1fa78,1fa78,var2,var2,1f60f
4735,rmrkpink,var0,1f609,var0,var0,var0,var0,var0,1f609
4736,nightwing,1f916,1f970,var3,var3,var3,var3,var3,1f970
4737,cheetos,var3,1f60d,var3,cyberbird,var3,var3,var3,1f60d
4738,retrosteel,var4,1f62c,var4,var4,1f32a-fe0f,var4,var4,1f62c
4739,washedpink,var1,1f618,var1,var1,var1,var1,var1,1f618
4740,nebula,var2,263a-fe0f,var2,var2,var2,var2,var2,263a-fe0f
4741,pumpkin,1f525,1f970,var4,var4,var4,var4,var4,1f970
4742,defaultyellow,var3,263a-fe0f,var3,var3,var3,1f9be,var3,263a-fe0f
4743,denim,var3,1f60d,var3,1f30a,var3,var3,var3,1f60d
4744,mint,var3,1f92f,var3,var3,var3,var3,var3,1f92f
4745,olive,var1,1f92f,var1,var1,cyberbird,var1,var1,1f92f
4746,pumpkin,var0,263a-fe0f,var0,var0,1f525,var0,var0,263a-fe0f
4747,defaultyellow,var1,1f32b,var1,var1,var1,var1,var1,var4
4748,black,var2,1f32b,var2,var2,var2,1f9be,var2,var3
4749,sunkissed,var4,1f609,var4,var4,2600,var4,var4,1f609
4750,lola,1f98b,263a-fe0f,var4,var4,var4,var4,var4,263a-fe0f
4751,lola,var0,1f92f,var0,var0,1f98b,var0,var0,1f92f
4752,steelgray,var1,rasta,var1,var1,var1,polkadot,var1,rasta
4753,retrosteel,1f48e,1f62c,var2,var2,var2,var2,var2,1f62c
4754,defaultyellow,1f916,1f32b,var3,var3,var3,var3,var3,var4
4755,duckeggblue,var0,1f60d,var0,var0,var0,1f916,var0,1f60d
4756,ocean,1f30a,1f60d,var2,var2,var2,var2,var2,1f60d
4757,red,var2,1f970,var2,var2,var2,1f525,var2,1f970
4758,pinegreen,goldtrim,1f60e,var2,var2,var2,var2,var2,1f60e
4759,hymn,cyberbird,1f60e,var0,var0,var0,var0,var0,1f60e
4760,midnight,var3,1f92f,var3,var3,var3,var3,var3,1f92f
4761,pumpkin,var4,1f62c,var4,1fa78,1fa78,var4,var4,1f62c
4762,defaultyellow,1f98b,1f609,var0,var0,var0,var0,var0,1f609
4763,mattel,var2,1f618,var2,var2,var2,var2,var2,1f618
4764,wine,var1,1f62c,var1,var1,1f30b,var1,var1,1f62c
4765,mango,2600,1f60d,var4,var4,var4,var4,var4,1f60d
4766,pistachio,var1,1f92f,var1,var1,var1,var1,var1,1f92f
4767,defaultyellow,1f30b,1f618,var0,var0,var0,var0,var0,1f618
4768,bandicoot,var4,1f60d,var4,var4,var4,var4,var4,1f60d
4769,sunkissed,var1,1f609,var1,2600,var1,2600,var1,1f609
4770,ocean,var2,1f92f,var2,var2,1f48e,var2,var2,1f92f
4771,bandicoot,var2,1f62c,var2,1f98b,var2,var2,var2,1f62c
4772,cheetos,var0,1f60f,var0,var0,1f30b,var0,var0,1f60f
4773,steelgray,var3,1f92f,var3,var3,var3,var3,var3,1f92f
4774,pumpkin,1fa78,rasta,var3,1fa78,var3,var3,var3,rasta
4775,chocolate,var4,rasta,var4,1f98b,var4,var4,var4,rasta
4776,eggplant,var2,1f60e,var2,1f48e,var2,var2,var2,1f60e
4777,chocolate,1f98b,1f60e,var2,var2,var2,var2,var2,1f60e
4778,eggplant,1f32a-fe0f,1f60f,var1,var1,var1,var1,var1,1f60f
4779,pistachio,var4,1f60e,var4,var4,var4,var4,var4,1f60e
4780,defaultyellow,var1,1f970,var1,goldtrim,var1,var1,var1,1f970
4781,nightwing,1f916,1f60d,var1,var1,var1,var1,var1,1f60d
4782,defaultyellow,var0,1f970,var0,1f30a,var0,var0,var0,1f970
4783,ube,var3,1f32b,var3,var3,var3,var3,var3,var0
4784,rmrkpink,2694-fe0f,1f32b,var4,var4,var4,var4,var4,var0
4785,beige,var4,1f60e,var4,var4,var4,var4,var4,1f60e
4786,punkblue,var4,rasta,var4,goldtrim,var4,var4,var4,rasta
4787,bandicoot,var3,1f60d,var3,1fa78,1fa78,var3,var3,1f60d
4788,defaultyellow,var3,rasta,var3,1f916,var3,var3,var3,rasta
4789,defaultyellow,var2,1f60e,var2,var2,var2,var2,var2,1f60e
4790,blue,var0,1f970,var0,var0,1f30b,var0,var0,1f970
4791,lola,1f98b,1f60f,var2,var2,var2,var2,var2,1f60f
4792,mango,var2,1f60e,var2,var2,var2,2600,var2,1f60e
4793,lola,1fa78,1f970,var2,var2,var2,1fa78,var2,1f970
4794,oddworldabe,1f98b,1f32b,var3,var3,var3,var3,var3,var1
4795,duckeggblue,var3,1f609,var3,cyberbird,var3,var3,var3,1f609
4796,hymn,var3,1f60d,var3,1f30a,var3,var3,var3,1f60d
4797,ocean,var0,1f32b,var0,var0,var0,1f32a-fe0f,var0,var2
4798,gold,var2,1f60f,var2,goldtrim,var2,var2,var2,1f60f
4799,raspberry,var0,1f92f,var0,var0,var0,var0,var0,1f92f
4800,coral,var0,1f32b,var0,var0,var0,var0,var0,var1
4801,mango,var3,263a-fe0f,var3,var3,1f9be,var3,var3,263a-fe0f
4802,sunkissed,var3,1f62c,var3,var3,2600,var3,var3,1f62c
4803,chilipepper,1f525,1f60e,var1,var1,var1,var1,var1,1f60e
4804,defaultyellow,var1,1f60d,var1,cyberbird,var1,var1,var1,1f60d
4805,sunkissed,var2,1f618,var2,var2,1f9be,var2,var2,1f618
4806,white,var3,1f618,var3,var3,var3,var3,var3,1f618
4807,defaultyellow,var1,1f618,var1,var1,polkadot,var1,var1,1f618
4808,denim,var3,263a-fe0f,var3,var3,1f48e,var3,var3,263a-fe0f
4809,midnight,var2,1f60d,var2,var2,var2,var2,var2,1f60d
4810,retrosteel,var2,1f92f,var2,1f4a7,var2,var2,var2,1f92f
4811,defaultyellow,var3,1f60d,var3,1f916,var3,var3,var3,1f60d
4812,periwinkle,var2,1f60f,var2,var2,1f30b,var2,var2,1f60f
4813,defaultyellow,var1,1f32b,var1,var1,var1,var1,var1,var2
4814,mattel,var4,rasta,var4,var4,var4,var4,var4,rasta
4815,pumpkin,1fa78,263a-fe0f,var4,1fa78,var4,var4,var4,263a-fe0f
4816,chilipepper,var4,1f62c,var4,var4,1fa78,1fa78,var4,1f62c
4817,blue,var4,1f60e,var4,var4,1f48e,var4,var4,1f60e
4818,ocean,var3,1f970,var3,var3,var3,var3,var3,1f970
4819,red,1fa78,1f92f,var4,var4,1fa78,var4,var4,1f92f
4820,eggplant,var0,1f618,var0,var0,var0,var0,var0,1f618
4821,chilipepper,var0,1f62c,var0,var0,1f525,var0,var0,1f62c
4822,mint,var0,1f618,var0,var0,var0,var0,var0,1f618
4823,pumpkin,var2,1f609,var2,1fa78,1fa78,var2,var2,1f609
4824,mattel,var3,1f609,var3,var3,var3,var3,var3,1f609
4825,streetlime,var3,1f62c,var3,var3,1f30b,var3,var3,1f62c
4826,duckeggblue,var0,1f60d,var0,1f916,var0,var0,var0,1f60d
4827,defaultyellow,var4,1f618,var4,var4,polkadot,var4,var4,1f618
4828,spacepoptart,var1,1f92f,var1,var1,1f30b,var1,var1,1f92f
4829,defaultyellow,1f9be,1f60d,var3,1f9be,var3,var3,var3,1f60d
4830,retrosteel,var4,1f60e,var4,var4,1f4a7,var4,var4,1f60e
4831,red,var0,1f60f,var0,1fa78,var0,1fa78,var0,1f60f
4832,lola,1fa78,1f609,var2,1fa78,var2,var2,var2,1f609
4833,periwinkle,var1,1f62c,var1,var1,var1,var1,var1,1f62c
4834,hymn,var0,1f609,var0,1f30a,var0,var0,var0,1f609
4835,oddworldabe,var2,1f60d,var2,var2,var2,var2,var2,1f60d
4836,rift,var1,1f60e,var1,var1,var1,var1,var1,1f60e
4837,lola,1f98b,1f60f,var1,var1,var1,var1,var1,1f60f
4838,bandicoot,var0,1f92f,var0,var0,1f525,var0,var0,1f92f
4839,streetlime,var2,1f60e,var2,var2,var2,var2,var2,1f60e
4840,defaultyellow,var3,1f609,var3,var3,var3,var3,var3,1f609
4841,hymn,var3,1f618,var3,var3,var3,1f4a7,var3,1f618
4842,chocolate,var1,1f62c,var1,var1,var1,polkadot,var1,1f62c
4843,red,var0,1f60d,var0,1fa78,1fa78,var0,var0,1f60d
4844,washedpink,var1,1f60d,var1,var1,var1,var1,var1,1f60d
4845,chilipepper,polkadot,rasta,var4,var4,var4,polkadot,var4,rasta
4846,defaultyellow,var1,1f609,var1,var1,var1,var1,var1,1f609
4847,brushed,var1,1f60e,var1,var1,var1,var1,var1,1f60e
4848,defaultyellow,var3,1f60e,var3,var3,var3,var3,var3,1f60e
4849,oddworldabe,var0,1f60f,var0,var0,var0,var0,var0,1f60f
4850,cheetos,var3,1f618,var3,var3,var3,var3,var3,1f618
4851,chilipepper,var4,1f60d,var4,var4,var4,var4,var4,1f60d
4852,defaultyellow,1f9be,263a-fe0f,var0,var0,var0,var0,var0,263a-fe0f
4853,gold,var0,263a-fe0f,var0,1f30b,var0,var0,var0,263a-fe0f
4854,pistachio,var4,1f60d,var4,polkadot,var4,var4,var4,1f60d
4855,mango,var4,1f60e,var4,2600,var4,var4,var4,1f60e
4856,eggplant,var2,1f60d,var2,var2,1f32a-fe0f,var2,var2,1f60d
4857,ube,var2,1f92f,var2,2694-fe0f,var2,var2,var2,1f92f
4858,lola,var1,1f60d,var1,var1,1fa78,1fa78,var1,1f60d
4859,rmrkpink,cyberbird,1f609,var1,var1,var1,var1,var1,1f609
4860,black,var3,1f92f,var3,var3,var3,var3,var3,1f92f
4861,kusama,var1,1f970,var1,var1,var1,2694-fe0f,var1,1f970
4862,copper,var0,1f60d,var0,var0,var0,var0,var0,1f60d
4863,defaultyellow,var1,1f60e,var1,var1,var1,var1,var1,1f60e
4864,defaultyellow,var4,1f60d,var4,polkadot,var4,var4,var4,1f60d
4865,lola,var3,1f618,var3,var3,var3,1f525,var3,1f618
4866,ocean,var0,rasta,var0,var0,var0,1f4a7,var0,rasta
4867,punkblue,var3,1f92f,var3,var3,var3,var3,var3,1f92f
4868,denim,var4,263a-fe0f,var4,var4,1f48e,var4,var4,263a-fe0f
4869,seafoam,1f409,1f60f,var1,var1,var1,var1,var1,1f60f
4870,ocean,var4,263a-fe0f,var4,1f9be,var4,var4,var4,263a-fe0f
4871,ocean,var1,1f618,var1,var1,1f48e,var1,var1,1f618
4872,mint,1f30b,rasta,var2,var2,var2,var2,var2,rasta
4873,defaultyellow,var4,1f618,var4,var4,var4,var4,var4,1f618
4874,nightwing,var1,1f32b,var1,var1,1f916,var1,var1,var0
4875,defaultyellow,var0,rasta,var0,var0,var0,1f9be,var0,rasta
4876,defaultyellow,var2,rasta,var2,var2,var2,1f48e,var2,rasta
4877,pumpkin,2694-fe0f,rasta,var0,var0,var0,var0,var0,rasta
4878,defaultyellow,var0,1f60f,var0,var0,1f30a,var0,var0,1f60f
4879,hymn,var4,1f618,var4,1f4a7,1f4a7,1f4a7,var4,1f618
4880,seafoam,var4,1f609,var4,var4,var4,1f409,var4,1f609
4881,seafoam,1f409,1f92f,var3,var3,var3,1f409,var3,1f92f
4882,sunkissed,var3,1f92f,var3,var3,2600,var3,var3,1f92f
4883,defaultyellow,var1,1f60d,var1,1f409,var1,var1,var1,1f60d
4884,nightwing,cyberbird,1f618,var3,var3,var3,var3,var3,1f618
4885,olive,var0,1f618,var0,var0,var0,var0,var0,1f618
4886,eggplant,var0,1f618,var0,var0,var0,var0,var0,1f618
4887,bandicoot,1fa78,1f609,var2,var2,1fa78,var2,var2,1f609
4888,defaultyellow,var3,1f92f,var3,var3,var3,var3,var3,1f92f
4889,defaultyellow,var4,1f970,var4,1f32a-fe0f,var4,var4,var4,1f970
4890,mango,var2,1f60f,var2,var2,var2,var2,var2,1f60f
4891,retrosteel,var0,1f618,var0,1f4a7,var0,var0,var0,1f618
4892,cheetos,var3,1f60e,var3,var3,var3,var3,var3,1f60e
4893,blue,1f32a-fe0f,1f62c,var1,var1,var1,var1,var1,1f62c
4894,defaultyellow,var1,263a-fe0f,var1,var1,1f30b,var1,var1,263a-fe0f
4895,washedpink,var3,1f60e,var3,var3,var3,var3,var3,1f60e
4896,denim,var0,1f609,var0,var0,1f30a,var0,var0,1f609
4897,chilipepper,var4,1f618,var4,var4,1fa78,1fa78,var4,1f618
4898,nightwing,var0,1f970,var0,var0,cyberbird,var0,var0,1f970
4899,defaultyellow,var0,1f92f,var0,2694-fe0f,var0,var0,var0,1f92f
4900,rmrkpink,cyberbird,1f32b,var1,var1,var1,var1,var1,var2
4901,chilipepper,var1,1f618,var1,var1,1fa78,1fa78,var1,1f618
4902,red,var4,1f60e,var4,var4,var4,var4,var4,1f60e
4903,chocolate,var2,rasta,var2,var2,var2,2694-fe0f,var2,rasta
4904,cheetos,var4,1f970,var4,var4,var4,var4,var4,1f970
4905,pinegreen,var4,1f62c,var4,var4,var4,var4,var4,1f62c
4906,cheetos,var2,1f32b,var2,var2,var2,var2,var2,var1
4907,bandicoot,var3,1f60d,var3,var3,var3,1f98b,var3,1f60d
4908,brushed,var4,1f609,var4,var4,var4,var4,var4,1f609
4909,defaultyellow,var1,1f609,var1,var1,var1,1f409,var1,1f609
4910,olive,var1,263a-fe0f,var1,var1,var1,2694-fe0f,var1,263a-fe0f
4911,hymn,var0,1f60f,var0,var0,1f48e,var0,var0,1f60f
4912,lola,1f98b,1f62c,var0,var0,var0,var0,var0,1f62c
4913,pinegreen,var0,1f92f,var0,var0,var0,cyberbird,var0,1f92f
4914,bandicoot,var0,1f60d,var0,var0,var0,1f98b,var0,1f60d
4915,cheetos,var1,1f618,var1,var1,var1,2694-fe0f,var1,1f618
4916,defaultyellow,var0,rasta,var0,var0,goldtrim,var0,var0,rasta
4917,pumpkin,1fa78,1f62c,var4,1fa78,var4,var4,var4,1f62c
4918,chocolate,var2,263a-fe0f,var2,var2,var2,var2,var2,263a-fe0f
4919,defaultyellow,var2,1f609,var2,var2,1f30b,var2,var2,1f609
4920,denim,1f48e,1f62c,var2,var2,var2,var2,var2,1f62c
4921,brushed,var3,1f970,var3,var3,var3,polkadot,var3,1f970
4922,hell,2694-fe0f,1f970,var1,2694-fe0f,var1,var1,var1,1f970
